id,name,screen_name,description,lang,img_path
26501703,Patriotz17,angieselvage,"#walkaway.. recently red pilled, pissed at all the years of lies and bullshit!! 🇺🇸🇺🇸🇺🇸 #KAG #Trump2020 ❤️",en,
15236446,Angry_Traveler,Angry_Traveler,"Love Harley Davidsons and Sea Ray boats. Orig from North Carolina, banished to the Democratic Peoples Republic of Michigan. Patriotic Conservative. Home brewer.",en,
550784516,DR. MAGA LIZARD 🦎🇺🇸,Anguscattlegirl,Boymom•Wife•Cowgirl. Raised Right! Passionate about agriculture+livestock. God🙏Family❤️Country🇺🇸 Same handle on Parler #Trump2020. #NRA #MAGA,en,
1107004729039691777,Anita Nelson,AnitaNe79523878,"old woman  that loves God, her family, country and alabama football",en,
3287498719,Angela 🧡🕊,anjeleena_lee,"Healer, Patient Advocate, Healthcare Navigator, Educator, and Consultant",en,
760581414471380992,Carl Cox,anjin1966,"Parent, amateur poker player, and online gamer",en,
616211109,Anna De Leon,annadeleon247,"Christian, happy wife of Frank Luna Jr., Mom to fur baby Lily (our mini-schnauzer/little girl with a beard) and Attorney who loves our Country and Constitution.",en,
3834650237,Ann Ahmerican - On Parler @MagaAnnAhmerican,AnnAhmerican,"Patriotic American. Business woman.  Will never support election fraud or those that do. Trump supporter.  Proudly blocked by Cindy McCain, Christine Brennan",en,
962707370655862784,“DOCTOR” Anna,AnnaStr76,"Conservative-Believe in American Exceptionalism,-Trump REPUBLICAN -#MAGA #KAG #AmericaFirst🇺🇸 #1A #2A NRA member #resist46 #bidennotmypresident",en,
1238314142093553666,!!!!!!,AnnieBthree,Poet,en,
469551079,Annie Mae,anniemae1000,"Love equine sports, especially Thoroughbred racing. Proud grandmother to 6th generation Americans. Conservative. Daughter of Navy pilot, granddaughter of cop.",en,
833767236531793921,Annie,Annieyellamo,believer in the constitution... 🇺🇸🇺🇸🇺🇸,en,
913241125950955522,Anne,annmarcox,"Mom, wife , Animal lover, Believer & Patriot ( Twitter is my guilty pleasure ) 😜",en,
428356194,DeplorableMe,AnnMorrison3,"I love God, I love America. Jesus is Lord. I’m not here for a date. No lists. I follow back! #Truth #GreatAwakening #MAGA #KAG #FIGHTBACK ❤️🇺🇸🙏🏻🇺🇸❤️",en,
3302067354,dirty leg 🇺🇸,anondirtyleg,"Infantryman that bleeds red white and blue. America first - Libertarian -Buddhist, not Christian for my haters. #MAGA",en,
18785984,AnonymousAda,AnonymousAda,"President-Elect Ada
Oh! What a tangled web we weave, when first we practice to deceive.",en,
4481837592,Kennrick,anotherlobbyist,Former Dem that walked away from the lunacy and hypocrisy. #Patriot #Conservative #escapedNY 🇺🇸,en,
884094821178146822,anthony white,anthony19689953,I hate sjws bleeding heart liberals and feminist,en,
1120157691911884801,Anthony Mejia,Anthony54144242,Hi,en,
77854590,AnthonyEhrhardt,AnthonyEhrhardt,I'm a 48 year old former Pastor with the Assemblies of God who left the Institutional Church to do organic church. I'm an awesome dad and Coldfusion developer.,en,
1034516515981283328,Anthony Sisk,AnthonyJSisk,"Entrepreneur, Political Strategist, Business Consultant, J.D. Candidate — My #1 (and favorite) job is being a Twin Girl Dad. I’m a diehard Chicago White Sox Fan",en,
2190879877,Build It Back Better,AnthonyPJasper,So liberal I did drag for a week and didn't even know it 🙃 🤣💃,en,
305271381,Anthony Salom,anthonysalom,Husband. Father. Sports fanatic.,en,
1207509771043188736,Anton Chigurh,antonchigu,"Sales, Wine, Rescue Dogs.                            Parler: DrAntonChigurh",en,
138727147,Antonio Albano,Antonio_Albano,"Vietnam Veteran --
   Conservative Graduate of Antioch College --

   Master of Public Administration--Member Federalist Society - #MAGA",en,
77670648,anton kasabov,antonkasabov,"Martial Artist , Actor ,Producer",en,
17368164,apackof2,apackof2,"Follower of Jesus, Bible & Gun Clinging Conservative, Blogger, Friend of Israel, Tea Party Organizer,dog mom, tcot RVer,Hiker,Adventurer",en,
506660426,WatchDog® 🇺🇸,APBTerrier,"The Vision of America's Founding Fathers, the true American Dream, is still alive and waiting to be renewed. Make a decision to be a part of restoring it!",en,
801365910267236352,Protest Ant 🌱👀🦅✝,apictureofa,"""Go to the ant, you slacker! Observe its ways and become wise."" Proverbs 6:6",en,
4850899749,Apljak,apljak6502,"Husband, Dad, Grandfather, conservative, Constitutionalist, American Populist, anti-CCP, pro-lao baixing, small business owner, كافر, Molón Labe",en,
28435461,Jodi,APLMom,Typo Queen. #KLRN #TheRedWhineShow. Waiting for the thought police to come. Hoping re-education camps are in tropical locations 🌴Love Your Neighbor,en,
1095398868466974720,TheVoiceOfCommonSense,ApollosFootball,In a world where common sense is not so common....,en,
830903197015216132,Kitsune 🐶,ApplauseRick,"#BestFriend 🐶/
🇺🇸/ 🌎/@umichbball/#ProLife/#1rstAmendment",en,
172999008,FlyEaglesFlyNC,AppStateJen,"💚 sports, #Eagles, #AppState #UNC, #Orioles #BidenHarris2020 #FBR Resistance. I only follow tweeps w/original tweets.",en,
1360581206,April Bean 🇺🇸,aprilmbean,"I reject the #NWO, and I will fight to the end to defend my #freedom, my family and my @potus45! Happily married and blocking creepy DMs. 🚫",en,
18426969,Aquila7,Aquila7,It doesn’t matter!,en,
107980048,AQV The Deplorable ❌,aqv21,#Conservative - Wife of #USArmy Veteran - Vietnam #ProLife #TCOT #NRA #CCOT Molṑn labé #TheDeplorables #DrainTheSwamp #KAG #MAGA @AQV21 on Parler,en,
1009246449148874755,Aaron Lockhart 🇺🇸,arabbitorduck,Husband to @binkytatyana. Anti-Marxist. Opinions and views expressed are my own.,en,
20625253,Bob Oliver,arbyoliver,Golf Writer and actor who happens to have a real job in a parallel universe. Thoroughbred owner. Peace.,en,
23540181,archangel2,archangel2,My Eyes on Politics Always! Conservative  NO LISTS! Attack posts will get U blocked. Trump 2020! KAG!,en,
1248014318198816768,Armani Gracia,armanigracia,20 | Clemson | Retweets ≠ Endorsements,en,
21373306,Chris Armington,armsmagee,Zags Sox Pats Nets..Former GCW Champion..#MAGA..Beer God in training..Kombucha all day every day..#prudencecat #bebopcat..Nakamura impersonator..hummus,en,
47680298,Artemis,artemis360,"Technologist, Poker Player, Arm Chair Politician, and Coffee, Wine, Cigar Enthusiast. Oh, and a former interrogator and body language expert.",en,
902040648,MiBellaPJ,ArtistJohns,"Always learning. #ForeverGrateful. Patriot. Conservative. #MAGA I support Trump. Love My Country, Freedom and Constitution. Patriot. I believe in miracles.",en,
1392999812,Greig Leach,ArtofCycling,Painting what I love and loving what I am painting. #cycling #wielrennen #cyclisme #ciclismo http://theartofcycling.blogspot.com,en,
400458442,Laurie White,artworkbylaurie,I'm an artist specializing in drawing and painting portraits.,en,
1072668983969628161,Rider_10🇺🇸,AsbRider_10,"Accurate facts matter, read everything, question who paid for ""opinions"" and VOTE!",en,
949108783254515713,Ashley Gonzalez,AshAlb1217,"Paralegal, Student & Aspiring Lawyer",en,
21220612,Ashley Hayek,ashleyhayek,Proudly former Team Trump 👍🏼  #ForeverMAGA,en,
753745919674384384,Ashstoo,AshS13122613,Hoping for a brighter tomorrow!,en,
727363025649471488,Ashlea Skeen,ashskeen,"Love God, family and friends! Momma of two! Love our crazy fun life and so blessed",en,
2815441674,Ashton H. 🇺🇸ᵀᴿᵁᴹᴾ 2020🇺🇸,ashtonh0824,🇺🇸Trump2020🇺🇸👶Pro-life🍼 🇺🇸ProAmerican🇺🇸 🥇AmericaFirst🥇 🇺🇸Conservative🇺🇸🇦🇸Pro-gun🦅Patriot🦅 🇺🇸President Elect🇺🇸,en,
4827681869,President Elect floridagal,asims0808,"😇  Christian, Wife, Mom, the 3 names I'm blessed to have!
NO DM's please.  I'm married, I don't want your money or pics of your hoo-ha.",en,
35028052,Bill Sᵛᵉʳᶦᶠᶦᵉᵈᵀʳᵘᵐᵖ,AskYnow,Freedom loving conservative Boomer~talk radio aficionado~following fin'l mkts & culture~Restore America's Values! #MAGA #KAG @COSproject Parler = @AskYnow,en,
1012205435884113925,Alex Sykes,ASykes88,$DOGE,en,
1025399466,Steve Athanasiou,AthanasiouCccp,Capitalism leads to economic democracy. Socialism leads to the economic dictatorship of the elite.,en,
3088857280,President-Elect Atheen - TRUMP4EVER! 🇺🇸,Atheen_,"Happily married to USAF Vet. Proud Trump supporter. Follow me on Parler!
🔗 LINK:  https://par.pw/profile/atheen/posts

Twitter won't let me follow back atm. 😒",en,
3088857280,President-Elect Atheen - TRUMP4EVER! 🇺🇸,Atheen_,"Happily married to USAF Vet. Proud Trump supporter. Follow me on Parler!
🔗 LINK:  https://par.pw/profile/atheen/posts

Twitter won't let me follow back atm. 😒",en,
15694426,Pray For Israel,athelass,"Christian, Navy/Marine Mom. Homemaker, anime fan! #Jesus is the only Answer. #tcot #ccot #teambuck #MAGA #KAG #2A #Dodgers #animetwitter #AlAnon Instablock DMs",en,
15694426,Pray For Israel,athelass,"Christian, Navy/Marine Mom. Homemaker, anime fan! #Jesus is the only Answer. #tcot #ccot #teambuck #MAGA #KAG #2A #Dodgers #animetwitter #AlAnon Instablock DMs",en,
1552236626,Athene's Unholy Luluser,AthenesLulu,"I bring doodles, sparkles, and salt. Aspiring Electrical Engineer. #TaiwanNumberOne 🇹🇼 #nobodyartistsclub #AnimalCrossing Boomer. FFXIV: Miss Derpina@Lamia",en,
19930519,Atlanta Intown,ATLINtownPaper,"Atlanta Intown is a monthly magazine featuring news, arts & culture, business, food, real estate and more.",en,
40047146,At Whose Expense?,atwhoseexpense,"""You've gotta ask yourself one question: 'At whose expense?' Well, punk... WHOSE?"" - Henry Hazlitt, Economics in One Lesson #IFBAP #MAGA",en,
139172366,Vivienne C,Audrakat,"Please #spay your #cats & #Dogs, it stops urine spray & odors. Have fresh water & Dry food avail 24hrs. Please keep your pets indoors only. #AdoptDontShop",en,
977369697145556992,Audrey M,AudreysAmerica,"Independent former democrat.
America first. 
'In a room where people unanimously maintain a conspiracy of silence, one word of truth sounds like a pistol shot'",en,
258329912,Headly Westerfield,Aunty__Em,10yrs newswriter Citytv; Prior: 15yrs freelance investigative journalist & Cultural Gadfly for analog mags. 15yrs in 'Merka after 35yrs observing from Canada.,en,
880850336206004224,Austin Frisch,Austin_Zone,"For news junkies like myself: https://t.co/t8PDtZe192 
| YT: https://t.co/ur1XDcAOne
| Twitch: https://t.co/K5fKwjPecn
| Trovo: https://t.co/qRRsTMW1N7",en,
393512716,Austin Gisriel,AustinGisriel,Writer. Swing dancing and baseball are passions. Fortunate to have a wonderful family and so many great friends.,en,
345675342,Underachiever,autoneuroticZEE,"Increasingly overlooked under achiever seeking to cross next ridgeline, stacking rocks as I pass. Day job Nuclear/Mech Systems Engineer.  1982 photo on Rainier",en,
345675342,Underachiever,autoneuroticZEE,"Increasingly overlooked under achiever seeking to cross next ridgeline, stacking rocks as I pass. Day job Nuclear/Mech Systems Engineer.  1982 photo on Rainier",en,
163632330,Kevin Autrey 🇺🇸,autrey_kevin,"native-Texan, film, photography, avid follower of anything politics and weather #Trump2020 #MAGA #AmericaFirst",en,
1208860445001551874,Autumn🐝,autumnshaw_,𝟐 𝐂𝐡𝐫𝐨𝐧𝐢𝐜𝐥𝐞𝐬 𝟕:𝟏𝟒 ✞ • patriot 🇺🇸 • music addict 🎸 • #HereWeGo • #LetsGoPens • #GoBucks • #HEATTwitter,en,
1240444067412090881,Patriot X,AwakeGenX74,Now Awake!!!!!,en,
722918508724551680,Averil Heath,averilheath1,organic micro farming for 30 years,en,
118427896,Don Averitt,averitt_don,"Patriot, Constitutional Conservative, Election Fraud Reform. America must prune the graft & corruption. Freedom of speech. Vote. @Averitt on Parler",en,
1418329327,Mark Christoph,AwesomeLADude,❤️ Los Angeles & SoCal beaches @Dodgers #Trump supporter-DON’T F WITH US! #Trump2024 #BidenNotMyPrez #SupportthePolice 2 awesome girls in pic,en,
1418329327,Mark Christoph,AwesomeLADude,❤️ Los Angeles & SoCal beaches @Dodgers #Trump supporter-DON’T F WITH US! #Trump2024 #BidenNotMyPrez #SupportthePolice 2 awesome girls in pic,en,
1418329327,Mark Christoph,AwesomeLADude,❤️ Los Angeles & SoCal beaches @Dodgers #Trump supporter-DON’T F WITH US! #Trump2024 #BidenNotMyPrez #SupportthePolice 2 awesome girls in pic,en,
910731482,Alison Fleming,AWF0210,TruStage Program Specialist,en,
821264052110393345,Average Joe Politics,AvJoePolitics,Just an average Joe talking about politics and current events. #IFBAP #Kids2 #watchmytruthdoc #justice42coreys #istandwith2coreys,en,
3291910119,Adam Wood,awood785,"Former activist, Capitol Hill staffer, and campaign manager.

Views are my own and typically very bad.",en,
1055641245924712448,Nate,Axiss32,OH .The Ohio State University‼️Proud American 🇺🇸🇮🇱Christian ✝️ 2A supporter,en,
331253491,Alan,AyeAresk,ONLY GOD KNOW HOW I LIVE,en,
3310185230,AZ4Trump,AZ_4_TRUMP,#Arizona ❤️ #Trump! #MAGA #AmericaFirst @xAmericanPridex/Gab @AmericanPride/Parler  @American_Pride/MAGABook  😉,en,
27878160,AZLeatherneck,Azleatherneck,I support ALL flavors of people who are Americans First. I pray for peace and plan for war USMC combat Vet. List=Block 100% Taken by @AmillionAshley,en,
81750480,ៜυʍʍεʀ ɸẜ ℓɸ⋎ε 🌵🐞🌻 ☮️🌲✌️🇺🇸,aznatyve,🐘🇺🇸 | Free Spirit 🔮 ☀️ 🌲 👣 Born/Raised/Live in Arizona ♈️ | Wife | Momma to 2 Great Human Beings | Memaw to 2 Sweet Little Girls 💕 | Gen X | 🚫DM |,en,
1024424549792792576,B Booth,B__Booth,#OYFE,en,
2416640644,obedient citizen,bakedunderarock,ℹConfirmed Russian Bot,en,
173247432,Lakeshia Flowers✝️⚖️🦉,BallerMom2020,🙏🏾KEEP YOUR FAITH IN GOD🙏🏾 (revival is coming),en,
173247432,Lakeshia Flowers✝️⚖️🦉,BallerMom2020,🙏🏾KEEP YOUR FAITH IN GOD🙏🏾 (revival is coming),en,
276115813,Gay Bama conservative Happy New Year! 🏳️‍🌈,bamabailey42,Conservative gay man living in Alabama. Roll Tide! Retired School Teacher 👨‍🏫Single. #Bidencheated,en,
967947759113322496,Robert Bubba Jones,Bamabubbajones,"Just some old fart with too much time and a new phone. Seriously, put down your phone and go fishing.",en,
35993271,Bamaguy,bamaguy67,I work around young people and they are keeping me young. :),en,
21199833,Jessica,bamajessiej,Alabama Born-Florida Bred. Ovarian Cancer Survivor. Proud Patriot. 🇺🇸♥️🇺🇸♥️🇺🇸♥️🇺🇸,en,
1173618348,Tench Coxe,BanGunFreeZones,"I support restoring the Unabridged Second Amendment #2A, Repealing the #16A, Abolishing #IRS. Repeal #ObamaCare & Mandate & Penalties Retroactively.",en,
310729330,🔹Daniel Courtney🔹,BanzaiDanielsan,#AZ🌵 #RealEstateInvestor #MovieMaking #BBQ #LakeLife #Cigars #Straka #Presler #PatriotParty 🇺🇸 #ShopLocal #BuyAmerican,en,
1242367966949359617,BaolinoLe,BaolinoLe,The Game has changed - #SaveAmerica #Trump4Ever - Follow me at Parler @BaolinoLe,en,
1248999867269013504,💥PatrioticBabette💥,Barbara85522321,"Original Acct @barbarabwatkins
locked by Twitter. Joe's not my President! Conservative, MAGA! Stop Censorship🇺🇸",en,
19665006,Barbara L. Roshak,BarbaraRoshak,"Mom, Grammy, retired teacher/counselor",en,
162204416,⚓ Truth will Prevail 🇺🇸,barbiebrox,"  Truth will ultimately prevail where there is pains taken to bring it to Light.🌅
George Washington

Both parents served in the Navy!!⚓
Freedom & Liberty 🇺🇲",en,
143311631,President Elect - Barbara M Gonzalez,BarbiG_tea,Drain the Swamp. Thank you President Trump.,en,
140390268,Michael Barkulis 🇺🇸,barkloud,"we are the music makers, we are the dreamers of dreams",en,
963419833806319617,Rick Barrett🛡⛪️ 📻,BarrettBrief,#Catholic. I’m here to drop Gif’s & spit truth & I’m all out of Gifs. Blocked by  Steve Skojec & Lizzie Reezay Titus 2:11-1,en,
525834343,Barry Huizenga,BarryHuizenga1,Retweets are mostly for my wife to win arguments with her liberal mother,en,
1153086003374100481,BasedBurger 🇺🇸🇻🇦,Based_Burger,Based American Catholic Weeb Gamer ACAF,en,
870422721909342208,America First,BasedDub,Gab = https://gab.com/BasedDub #ECV #Squibob 👌🏼👍🏼🇺🇸 (~};},en,
3420848757,BasedImmigrant🇺🇸,BasedImmigrant,"American, immigrant, brown skin, Red White & Blue heart, fed up with the politicians & lying media! #MAGA",en,
740207118062628864,Savannah,BasedSavannah,"Vanderbilt Alum, Nobody loves an attorney until they need one. LLM, SJD Parler: GAB: TheBasedSavannah",en,
746792468167917572,Baseball_Junkie,basher_baseball,"30 years coaching, teaching and promoting young men in the game of baseball.",en,
171737535,Jim,Bassmaster12,"Reagan Conservative

#StolenElection
Biden #NotMyPresident 
#BidenNotMyPresident
#Resist
#MAGA",en,
3140800256,Grimm Bastard ☣,BastardGrimm,"I am the terror that flaps in the night, I am the batteries that are not included!

Software Developer, Silicon Valley Girl.",en,
2402553290,Benjamin A. Ware 🇺🇸,BAWare9,"Conservative. Christian. Hoosier. #MAGA 🇺🇸 #KAG I love the USA. #Patriot #2A #tcot Thank you, President Trump!",en,
370983383,Matt,baybeepowder,34 year old 4 year old...,en,
480632328,Darrell Batiste,BayouProfit2000,Mark 8:36 - For what does it profit a man to gain the whole world and forfeit his soul?,en,
21495581,Pat Mahoney,bbmom12,"Wife, Proud mother, blessed grandmother, daughter, sister, female, American citizen of multiethnic heritage and a Christian 🙏🇺🇸",en,
